# Time(s) i_C(A) V_C(V) V_R5(V) V_L1(V) Vg1(V) Vg2(V)
0.01351000 0.18932759 -163.65104252 1.89327589 2.36971462 -153.18304406 -51.06101469
0.01352000 0.19155428 -163.46060151 1.91554285 2.54895855 -152.95079088 -50.98359696
0.01353000 0.19378007 -163.26793425 1.93780068 2.72814517 -152.71636393 -50.90545464
0.01354000 0.19600493 -163.07304168 1.96004927 2.90727201 -152.47976654 -50.82658885
0.01355000 0.19822885 -162.87592471 1.98228848 3.08633659 -152.24100208 -50.74700069
0.01356000 0.20045182 -162.67658430 2.00451819 3.26533646 -152.00007393 -50.66669131
0.01357000 0.20267383 -162.47502140 2.02673826 3.44426913 -151.75698553 -50.58566184
0.01358000 0.20489485 -162.27123697 2.04894854 3.62313217 -151.51174033 -50.50391344
0.01359000 0.20711489 -162.06523202 2.07114887 3.80192313 -151.26434181 -50.42144727
0.01360000 0.20933391 -161.85700754 2.09333910 3.98063957 -151.01479348 -50.33826449
0.01361000 0.21155191 -161.64656454 2.11551905 4.15927905 -150.76309890 -50.25436630
0.01362000 0.21376886 -161.43390407 2.13768856 4.33783916 -150.50926165 -50.16975388
0.01363000 0.21598474 -161.21902719 2.15984743 4.51631747 -150.25328533 -50.08442844
0.01364000 0.21819955 -161.00193495 2.18199547 4.69471158 -149.99517357 -49.99839119
0.01365000 0.22041325 -160.78262846 2.20413250 4.87301909 -149.73493005 -49.91164335
0.01366000 0.22262583 -160.56110883 2.22625829 5.05123759 -149.47255846 -49.82418615
0.01367000 0.22483726 -160.33737718 2.24837265 5.22936471 -149.20806254 -49.73602085
0.01368000 0.22704753 -160.11143468 2.27047535 5.40739805 -148.94144605 -49.64714868
0.01369000 0.22925662 -159.88328251 2.29256616 5.58533524 -148.67271276 -49.55757092
0.01370000 0.23146448 -159.65292186 2.31464485 5.76317391 -148.40186651 -49.46728884
0.01371000 0.23367112 -159.42035395 2.33671118 5.94091171 -148.12891114 -49.37630371
0.01372000 0.23587649 -159.18558004 2.35876490 6.11854627 -147.85385052 -49.28461684
0.01373000 0.23808058 -158.94860140 2.38080576 6.29607524 -147.57668858 -49.19222953
0.01374000 0.24028335 -158.70941933 2.40283349 6.47349630 -147.29742925 -49.09914308
0.01375000 0.24248478 -158.46803515 2.42484782 6.65080709 -147.01607649 -49.00535883
0.01376000 0.24468485 -158.22445022 2.44684848 6.82800529 -146.73263431 -48.91087810
0.01377000 0.24688352 -157.97866592 2.46883519 7.00508857 -146.44710673 -48.81570224
0.01378000 0.24908076 -157.73068366 2.49080764 7.18205463 -146.15949782 -48.71983261
0.01379000 0.25127656 -157.48050487 2.51276556 7.35890115 -145.86981166 -48.62327055
0.01380000 0.25347086 -157.22813104 2.53470862 7.53562582 -145.57805236 -48.52601745
0.01381000 0.25566365 -156.97356366 2.55663653 7.71222634 -145.28422408 -48.42807469
0.01382000 0.25785490 -156.71680425 2.57854896 7.88870043 -144.98833099 -48.32944366
0.01383000 0.26004456 -156.45785439 2.60044559 8.06504580 -144.69037729 -48.23012576
0.01384000 0.26223261 -156.19671567 2.62232609 8.24126017 -144.39036722 -48.13012241
0.01385000 0.26441901 -155.93338972 2.64419012 8.41734126 -144.08830504 -48.02943501
0.01386000 0.26660373 -155.66787821 2.66603733 8.59328680 -143.78419505 -47.92806502
0.01387000 0.26878674 -155.40018283 2.68786739 8.76909453 -143.47804157 -47.82601386
0.01388000 0.27096799 -155.13030532 2.70967992 8.94476220 -143.16984895 -47.72328298
0.01389000 0.27314746 -154.85824744 2.73147458 9.12028754 -142.85962157 -47.61987386
0.01390000 0.27532510 -154.58401101 2.75325098 9.29566832 -142.54736384 -47.51578795
0.01391000 0.27750088 -154.30759787 2.77500875 9.47090229 -142.23308019 -47.41102673
0.01392000 0.27967475 -154.02900989 2.79674752 9.64598722 -141.91677510 -47.30559170
0.01393000 0.28184669 -153.74824901 2.81846689 9.82092087 -141.59845305 -47.19948435
0.01394000 0.28401665 -153.46531717 2.84016647 9.99570103 -141.27811858 -47.09270619
0.01395000 0.28618459 -153.18021639 2.86184586 10.17032546 -140.95577623 -46.98525874
0.01396000 0.28835047 -152.89294869 2.88350465 10.34479195 -140.63143059 -46.87714353
0.01397000 0.29051424 -152.60351616 2.90514244 10.51909830 -140.30508626 -46.76836209
0.01398000 0.29267588 -152.31192092 2.92675881 10.69324230 -139.97674789 -46.65891596
0.01399000 0.29483533 -152.01816512 2.94835334 10.86722174 -139.64642014 -46.54880671
0.01400000 0.29699256 -151.72225099 2.96992559 11.04103443 -139.31410771 -46.43803590
0.01401000 0.29914751 -151.42418076 2.99147514 11.21467818 -138.97981531 -46.32660510
0.01402000 0.30130015 -151.12395673 3.01300155 11.38815080 -138.64354770 -46.21451590
0.01403000 0.30345044 -150.82158124 3.03450436 11.56145010 -138.30530966 -46.10176989
0.01404000 0.30559831 -150.51705666 3.05598315 11.73457392 -137.96510600 -45.98836867
0.01405000 0.30774374 -150.21038543 3.07743744 11.90752007 -137.62294155 -45.87431385
0.01406000 0.30988668 -149.90157001 3.09886679 12.08028639 -137.27882117 -45.75960706
0.01407000 0.31202707 -149.59061292 3.12027072 12.25287071 -136.93274975 -45.64424992
0.01408000 0.31416488 -149.27751672 3.14164877 12.42527087 -136.58473222 -45.52824407
0.01409000 0.31630005 -148.96228404 3.16300048 12.59748470 -136.23477351 -45.41159117
0.01410000 0.31843253 -148.64491752 3.18432534 12.76951007 -135.88287861 -45.29429287
0.01411000 0.32056229 -148.32541988 3.20562290 12.94134481 -135.52905251 -45.17635084
0.01412000 0.32268927 -148.00379387 3.22689266 13.11298678 -135.17330024 -45.05776675
0.01413000 0.32481341 -147.68004229 3.24813413 13.28443385 -134.81562686 -44.93854229
0.01414000 0.32693468 -147.35416801 3.26934681 13.45568386 -134.45603746 -44.81867915
0.01415000 0.32905302 -147.02617391 3.29053021 13.62673469 -134.09453713 -44.69817904
0.01416000 0.33116838 -146.69606296 3.31168382 13.79758421 -133.73113103 -44.57704368
0.01417000 0.33328071 -146.36383816 3.33280713 13.96823028 -133.36582431 -44.45527477
0.01418000 0.33538996 -146.02950256 3.35389964 14.13867078 -132.99862216 -44.33287405
0.01419000 0.33749608 -145.69305927 3.37496083 14.30890360 -132.62952981 -44.20984327
0.01420000 0.33959902 -145.35451145 3.39599019 14.47892660 -132.25855250 -44.08618417
0.01421000 0.34169872 -145.01386231 3.41698718 14.64873768 -131.88569551 -43.96189850
0.01422000 0.34379513 -144.67111511 3.43795129 14.81833472 -131.51096413 -43.83698804
0.01423000 0.34588820 -144.32627317 3.45888200 14.98771562 -131.13436368 -43.71145456
0.01424000 0.34797788 -143.97933984 3.47977875 15.15687827 -130.75589953 -43.58529984
0.01425000 0.35006410 -143.63031857 3.50064104 15.32582057 -130.37557704 -43.45852568
0.01426000 0.35214683 -143.27921281 3.52146830 15.49454040 -129.99340163 -43.33113388
0.01427000 0.35422600 -142.92602609 3.54226002 15.66303569 -129.60937873 -43.20312624
0.01428000 0.35630156 -142.57076200 3.56301564 15.83130432 -129.22351379 -43.07450460
0.01429000 0.35837346 -142.21342418 3.58373462 15.99934422 -128.83581229 -42.94527076
0.01430000 0.36044164 -141.85401632 3.60441641 16.16715328 -128.44627976 -42.81542659
0.01431000 0.36250605 -141.49254216 3.62506046 16.33472943 -128.05492172 -42.68497391
0.01432000 0.36456662 -141.12900551 3.64566622 16.50207056 -127.66174373 -42.55391458
0.01433000 0.36662331 -140.76341021 3.66623313 16.66917462 -127.26675139 -42.42225046
0.01434000 0.36867606 -140.39576019 3.68676065 16.83603950 -126.86995031 -42.28998344
0.01435000 0.37072482 -140.02605941 3.70724821 17.00266313 -126.47134612 -42.15711537
0.01436000 0.37276952 -139.65431190 3.72769524 17.16904345 -126.07094450 -42.02364817
0.01437000 0.37481012 -139.28052174 3.74810120 17.33517836 -125.66875113 -41.88958371
0.01438000 0.37684655 -138.90469305 3.76846551 17.50106580 -125.26477173 -41.75492391
0.01439000 0.37887876 -138.52683004 3.78878761 17.66670370 -124.85901204 -41.61967068
0.01440000 0.38090669 -138.14693695 3.80906694 17.83209000 -124.45147782 -41.48382594
0.01441000 0.38293029 -137.76501810 3.82930292 17.99722261 -124.04217488 -41.34739163
0.01442000 0.38494950 -137.38107783 3.84949500 18.16209949 -123.63110902 -41.21036967
0.01443000 0.38696426 -136.99512058 3.86964259 18.32671856 -123.21828609 -41.07276203
0.01444000 0.38897451 -136.60715082 3.88974514 18.49107777 -122.80371195 -40.93457065
0.01445000 0.39098021 -136.21717308 3.90980206 18.65517505 -122.38739250 -40.79579750
0.01446000 0.39298128 -135.82519195 3.92981279 18.81900834 -121.96933366 -40.65644455
0.01447000 0.39497768 -135.43121208 3.94977675 18.98257560 -121.54954136 -40.51651379
0.01448000 0.39696934 -135.03523817 3.96969338 19.14587476 -121.12802157 -40.37600719
0.01449000 0.39895621 -134.63727500 3.98956209 19.30890378 -120.70478029 -40.23492676
0.01450000 0.40093823 -134.23732737 4.00938232 19.47166059 -120.27982352 -40.09327451
0.01451000 0.40291535 -133.83540017 4.02915350 19.63414315 -119.85315732 -39.95105244
0.01452000 0.40488750 -133.43149833 4.04887504 19.79634941 -119.42478773 -39.80826258
0.01453000 0.40685464 -133.02562683 4.06854638 19.95827732 -118.99472085 -39.66490695
0.01454000 0.40881669 -132.61779074 4.08816694 20.11992483 -118.56296280 -39.52098760
0.01455000 0.41077361 -132.20799516 4.10773615 20.28128990 -118.12951970 -39.37650657
0.01456000 0.41272534 -131.79624524 4.12725343 20.44237048 -117.69439772 -39.23146591
0.01457000 0.41467182 -131.38254622 4.14671823 20.60316453 -117.25760304 -39.08586768
0.01458000 0.41661300 -130.96690337 4.16612995 20.76367001 -116.81914187 -38.93971396
0.01459000 0.41854880 -130.54932202 4.18548805 20.92388487 -116.37902045 -38.79300682
0.01460000 0.42047919 -130.12980757 4.20479193 21.08380708 -115.93724502 -38.64574834
0.01461000 0.42240410 -129.70836546 4.22404105 21.24343460 -115.49382186 -38.49794062
0.01462000 0.42432348 -129.28500120 4.24323482 21.40276538 -115.04875728 -38.34958576
0.01463000 0.42623727 -128.85972036 4.26237269 21.56179740 -114.60205761 -38.20068587
0.01464000 0.42814541 -128.43252855 4.28145408 21.72052861 -114.15372919 -38.05124306
0.01465000 0.43004784 -128.00343144 4.30047844 21.87895698 -113.70377838 -37.90125946
0.01466000 0.43194452 -127.57243478 4.31944520 22.03708047 -113.25221160 -37.75073720
0.01467000 0.43383538 -127.13954434 4.33835381 22.19489705 -112.79903525 -37.59967842
0.01468000 0.43572037 -126.70476597 4.35720369 22.35240470 -112.34425578 -37.44808526
0.01469000 0.43759943 -126.26810558 4.37599431 22.50960137 -111.88787965 -37.29595988
0.01470000 0.43947251 -125.82956911 4.39472509 22.66648503 -111.42991334 -37.14330445
0.01471000 0.44133955 -125.38916257 4.41339549 22.82305366 -110.97036337 -36.99012112
0.01472000 0.44320050 -124.94689204 4.43200496 22.97930522 -110.50923626 -36.83641209
0.01473000 0.44505530 -124.50276363 4.45055295 23.13523769 -110.04653857 -36.68217952
0.01474000 0.44690389 -124.05678352 4.46903891 23.29084904 -109.58227688 -36.52742563
0.01475000 0.44874623 -123.60895793 4.48746229 23.44613724 -109.11645778 -36.37215259
0.01476000 0.45058226 -123.15929316 4.50582257 23.60110026 -108.64908789 -36.21636263
0.01477000 0.45241192 -122.70779554 4.52411918 23.75573608 -108.18017386 -36.06005795
0.01478000 0.45423516 -122.25447146 4.54235161 23.91004268 -107.70972235 -35.90324078
0.01479000 0.45605193 -121.79932738 4.56051931 24.06401803 -107.23774005 -35.74591335
0.01480000 0.45786218 -121.34236978 4.57862176 24.21766010 -106.76423366 -35.58807789
0.01481000 0.45966584 -120.88360522 4.59665842 24.37096688 -106.28920991 -35.42973664
0.01482000 0.46146288 -120.42304030 4.61462877 24.52393633 -105.81267556 -35.27089185
0.01483000 0.46325323 -119.96068169 4.63253229 24.67656645 -105.33463738 -35.11154579
0.01484000 0.46503685 -119.49653609 4.65036847 24.82885521 -104.85510216 -34.95170072
0.01485000 0.46681368 -119.03061026 4.66813677 24.98080059 -104.37407672 -34.79135891
0.01486000 0.46858367 -118.56291101 4.68583669 25.13240057 -103.89156788 -34.63052263
0.01487000 0.47034677 -118.09344522 4.70346773 25.28365313 -103.40758253 -34.46919418
0.01488000 0.47210294 -117.62221978 4.72102938 25.43455626 -102.92212751 -34.30737584
0.01489000 0.47385211 -117.14924167 4.73852112 25.58510793 -102.43520975 -34.14506992
0.01490000 0.47559425 -116.67451790 4.75594247 25.73530614 -101.94683616 -33.98227872
0.01491000 0.47732929 -116.19805554 4.77329294 25.88514887 -101.45701368 -33.81900456
0.01492000 0.47905720 -115.71986170 4.79057202 26.03463410 -100.96574927 -33.65524976
0.01493000 0.48077792 -115.23994353 4.80777923 26.18375982 -100.47304991 -33.49101664
0.01494000 0.48249141 -114.75830826 4.82491409 26.33252402 -99.97892260 -33.32630753
0.01495000 0.48419761 -114.27496314 4.84197612 26.48092469 -99.48337438 -33.16112479
0.01496000 0.48589648 -113.78991548 4.85896484 26.62895981 -98.98641227 -32.99547076
0.01497000 0.48758798 -113.30317263 4.87587979 26.77662738 -98.48804336 -32.82934779
0.01498000 0.48927205 -112.81474200 4.89272049 26.92392539 -97.98827470 -32.66275823
0.01499000 0.49094865 -112.32463103 4.90948648 27.07085182 -97.48711342 -32.49570447
0.01500000 0.49261773 -111.83284721 4.92617730 27.21740469 -96.98456663 -32.32818888
0.01501000 0.49427925 -111.33939809 4.94279250 27.36358196 -96.48064147 -32.16021382
0.01502000 0.49593316 -110.84429125 4.95933163 27.50938166 -95.97534511 -31.99178170
0.01503000 0.49757942 -110.34753431 4.97579424 27.65480176 -95.46868473 -31.82289491
0.01504000 0.49921799 -109.84913496 4.99217989 27.79984027 -94.96066753 -31.65355584
0.01505000 0.50084881 -109.34910092 5.00848814 27.94449519 -94.45130072 -31.48376691
0.01506000 0.50247186 -108.84743993 5.02471857 28.08876451 -93.94059156 -31.31353052
0.01507000 0.50408707 -108.34415981 5.04087074 28.23264624 -93.42854729 -31.14284910
0.01508000 0.50569442 -107.83926840 5.05694424 28.37613839 -92.91517519 -30.97172506
0.01509000 0.50729386 -107.33277360 5.07293864 28.51923895 -92.40048256 -30.80016085
0.01510000 0.50888535 -106.82468333 5.08885353 28.66194593 -91.88447672 -30.62815891
0.01511000 0.51046885 -106.31500556 5.10468850 28.80425734 -91.36716500 -30.45572167
0.01512000 0.51204431 -105.80374830 5.12044315 28.94617119 -90.84855474 -30.28285158
0.01513000 0.51361171 -105.29091962 5.13611708 29.08768548 -90.32865333 -30.10955111
0.01514000 0.51517099 -104.77652759 5.15170990 29.22879823 -89.80746815 -29.93582272
0.01515000 0.51672212 -104.26058036 5.16722122 29.36950746 -89.28500660 -29.76166887
0.01516000 0.51826506 -103.74308608 5.18265065 29.50981117 -88.76127612 -29.58709204
0.01517000 0.51979978 -103.22405297 5.19799782 29.64970738 -88.23628414 -29.41209471
0.01518000 0.52132623 -102.70348927 5.21326235 29.78919411 -87.71003813 -29.23667938
0.01519000 0.52284439 -102.18140327 5.22844387 29.92826939 -87.18254556 -29.06084852
0.01520000 0.52435420 -101.65780328 5.24354202 30.06693123 -86.65381394 -28.88460465
0.01521000 0.52585565 -101.13269765 5.25855645 30.20517765 -86.12385078 -28.70795026
0.01522000 0.52734868 -100.60609479 5.27348680 30.34300669 -85.59266361 -28.53088787
0.01523000 0.52883327 -100.07800311 5.28833272 30.48041637 -85.06025997 -28.35341999
0.01524000 0.53030939 -99.54843107 5.30309387 30.61740472 -84.52664744 -28.17554915
0.01525000 0.53177699 -99.01738717 5.31776992 30.75396977 -83.99183360 -27.99727787
0.01526000 0.53323605 -98.48487993 5.33236052 30.89010956 -83.45582605 -27.81860868
0.01527000 0.53468654 -97.95091792 5.34686536 31.02582213 -82.91863241 -27.63954414
0.01528000 0.53612841 -97.41550973 5.36128411 31.16110551 -82.38026031 -27.46008677
0.01529000 0.53756165 -96.87866398 5.37561646 31.29595774 -81.84071740 -27.28023913
0.01530000 0.53898621 -96.34038933 5.38986210 31.43037687 -81.30001136 -27.10000379
0.01531000 0.54040207 -95.80069446 5.40402072 31.56436095 -80.75814986 -26.91938329
0.01532000 0.54180920 -95.25958810 5.41809202 31.69790802 -80.21514061 -26.73838020
0.01533000 0.54320757 -94.71707898 5.43207571 31.83101614 -79.67099133 -26.55699711
0.01534000 0.54459715 -94.17317588 5.44597150 31.96368336 -79.12570974 -26.37523658
0.01535000 0.54597791 -93.62788762 5.45977911 32.09590774 -78.57930361 -26.19310120
0.01536000 0.54734983 -93.08122301 5.47349825 32.22768733 -78.03178068 -26.01059356
0.01537000 0.54871287 -92.53319092 5.48712866 32.35902021 -77.48314876 -25.82771625
0.01538000 0.55006701 -91.98380025 5.50067006 32.48990443 -76.93341562 -25.64447187
0.01539000 0.55141222 -91.43305989 5.51412220 32.62033807 -76.38258910 -25.46086303
0.01540000 0.55274848 -90.88097879 5.52748482 32.75031920 -75.83067700 -25.27689233
0.01541000 0.55407577 -90.32756592 5.54075767 32.87984589 -75.27768719 -25.09256240
0.01542000 0.55539405 -89.77283026 5.55394049 33.00891623 -74.72362751 -24.90787584
0.01543000 0.55670331 -89.21678083 5.56703306 33.13752829 -74.16850584 -24.72283528
0.01544000 0.55800351 -88.65942666 5.58003514 33.26568017 -73.61233008 -24.53744336
0.01545000 0.55929465 -88.10077682 5.59294650 33.39336994 -73.05510812 -24.35170271
0.01546000 0.56057669 -87.54084039 5.60576691 33.52059571 -72.49684789 -24.16561596
0.01547000 0.56184962 -86.97962648 5.61849615 33.64735557 -71.93755731 -23.97918577
0.01548000 0.56311340 -86.41714421 5.63113402 33.77364762 -71.37724435 -23.79241478
0.01549000 0.56436803 -85.85340273 5.64368029 33.89946997 -70.81591695 -23.60530565
0.01550000 0.56561348 -85.28841121 5.65613478 34.02482071 -70.25358311 -23.41786104
0.01551000 0.56684973 -84.72217884 5.66849729 34.14969798 -69.69025080 -23.23008360
0.01552000 0.56807676 -84.15471483 5.68076761 34.27409987 -69.12592805 -23.04197602
0.01553000 0.56929456 -83.58602840 5.69294557 34.39802452 -68.56062286 -22.85354095
0.01554000 0.57050310 -83.01612880 5.70503098 34.52147004 -67.99434327 -22.66478109
0.01555000 0.57170237 -82.44502529 5.71702367 34.64443457 -67.42709733 -22.47569911
0.01556000 0.57289235 -81.87272716 5.72892346 34.76691624 -66.85889311 -22.28629770
0.01557000 0.57407302 -81.29924370 5.74073019 34.88891318 -66.28973867 -22.09657956
0.01558000 0.57524437 -80.72458423 5.75244371 35.01042355 -65.71964210 -21.90654737
0.01559000 0.57640638 -80.14875807 5.76406384 35.13144548 -65.14861152 -21.71620384
0.01560000 0.57755904 -79.57177458 5.77559045 35.25197713 -64.57665503 -21.52555168
0.01561000 0.57870234 -78.99364311 5.78702338 35.37201665 -64.00378076 -21.33459359
0.01562000 0.57983625 -78.41437303 5.79836251 35.49156221 -63.42999686 -21.14333229
0.01563000 0.58096077 -77.83397374 5.80960768 35.61061198 -62.85531147 -20.95177049
0.01564000 0.58207588 -77.25245463 5.82075878 35.72916412 -62.27973278 -20.75991093
0.01565000 0.58318157 -76.66982512 5.83181567 35.84721681 -61.70326895 -20.56775632
0.01566000 0.58427782 -76.08609464 5.84277824 35.96476823 -61.12592818 -20.37530939
0.01567000 0.58536464 -75.50127262 5.85364636 36.08181658 -60.54771867 -20.18257289
0.01568000 0.58644199 -74.91536852 5.86441994 36.19836003 -59.96864865 -19.98954955
0.01569000 0.58750989 -74.32839179 5.87509886 36.31439681 -59.38872634 -19.79624211
0.01570000 0.58856830 -73.74035190 5.88568303 36.42992509 -58.80795999 -19.60265333
0.01571000 0.58961723 -73.15125834 5.89617234 36.54494311 -58.22635784 -19.40878595
0.01572000 0.59065667 -72.56112060 5.90656670 36.65944906 -57.64392817 -19.21464272
0.01573000 0.59168660 -71.96994817 5.91686604 36.77344118 -57.06067925 -19.02022642
0.01574000 0.59270703 -71.37775056 5.92707026 36.88691769 -56.47661938 -18.82553979
